Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,39.0901184082031,41.6763000488281,44.5318794250488,46.7970199584961,47.0254516601562,48.663631439209,51.8940887451172,54.2526817321777,..,58.2373085021973,59.2292213439941,62.1108283996582,62.8491706848145,64.06201171875,..,..,74.2114868164062,78.3460006713867,82.9210891723633,88.7780380249023,91.5271835327148,92.9864196777344,93.3106079101562,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,3.00149011611938,2.88530993461609,2.8197500705719,2.93639993667603,3.77981996536255,4.67359018325806,5.29578018188477,5.82305002212524,6.2884202003479,6.62028980255127,7.55849981307983,9.22885990142822,11.7157096862793,14.391209602356,16.7798404693604,18.5551490783691,20.509880065918,21.4464302062988,21.8546905517578,23.2702102661133,25.2860698699951,26.8075294494629,29.3250408172607,32.7620315551758,43.8821907043457,47.4353790283203,49.7083587646484,51.5827713012695,54.0076217651367,57.2754402160645,62.2367782592773,67.3876190185547,71.9815521240234,74.823600769043,..
China,CHN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,78,..,..,..,..,..,..,..,..,..,91,..,..,..,..,..,..,..,..,..,95,..,..,..,..,..,..,..,..,..,97,..,..,..,..
China,CHN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,34.157848854484,35.2363600512445,39.0718680056364,43.2831497569643,40.0502854739137,38.8377197998557,37.5417204673365,35.5229456528019,34.8136823326466,34.1097089114429,33.5730284937681,35.5415967198136,36.1534434433744,39.6201305878555,41.8471972608319,40.3461495465791,39.9103386970019,40.4821901688549,42.2690268131211,45.3562358300454,46.5561547048834,46.6601210962037,46.2252655950979,46.3989493360759,45.8239527573535,43.2348066562247,42.6313769323417,43.0132973858151,43.7934751722352,43.2511056433479,43.3666742339174,43.1402990748017,43.1462525159503,42.0789515576359,..
China,CHN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,510.619854913516,548.953753106589,604.694541490339,662.63704558569,727.107359659684,770.280241190849,821.080859102296,852.740686543503,870.617222318398,913.963447975829,992.943384720171,1076.54912135865,1194.85629490784,1379.48463210183,1585.83878247787,1782.31215291627,2039.0146603408,2325.92676902765,2446.36905458402,2612.45662004417,2943.58995443689,3295.78486805176,3466.02027780444,3757.18508846571,4006.16826789906,4017.07781948893,4237.54530584599,4571.04242541442,4842.2067923237,5082.38779040238,5261.94103890582,5847.80226004701,6112.13553560996,..,..
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,96.7,97,97.2,97.4,97.7,97.9,98.2,98.5,98.8,99.1,99.7,99.9,99.9,100,100,100,100,100,100,100,100,100,100,100,..
China,CHN,Trade (% of GDP),NE.TRD.GNFS.ZS,24.2731321082342,25.9497241030806,30.1457164535977,36.0560778682481,35.7699934485221,34.2770388383742,33.8146437892841,34.5330881760502,32.4241401343128,33.5243642464442,39.4110338950468,38.5272103260861,42.747181555741,51.8042195747425,59.5055314133926,62.2080219232303,64.4791912001744,62.1936250851713,57.6123422415661,45.1849762070479,50.7170776627003,50.7409045864209,48.2675223674033,46.7443755773553,44.9052159543496,39.4641693353018,36.8944150170789,37.6324132404263,37.5657841021374,35.8900960342425,34.7542956996066,37.3019908656372,38.3514820836722,37.3167713639344,..
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.614710169642,14.4878781448342,15.6582196753392,16.7022945502994,18.536841051673,17.9525593720078,17.9232416590318,19.4932044346528,18.342006982237,18.1625864572871,20.8937072974529,20.312067216126,22.6446280317419,26.9808771439925,31.0613413353482,33.829927750047,36.0351972897845,35.4349475807119,32.6025028810906,24.7499139061302,27.1853327204051,26.5681893451605,25.4925222245396,24.599254436897,23.5100609074235,21.3540798828848,19.5843800536482,19.6922769882201,19.1121035364139,18.4099923154801,18.5861391981332,19.9439738307083,20.7914830663638,19.7430723247274,..
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.2374939097036,29.4319344493349,31.9775769727453,32.1501169663397,30.5004796644425,30.8618085179503,31.5855813292794,29.7037271802947,30.4312672747562,30.2545232296357,30.9118639785891,31.5481478595353,30.8186302968419,31.2766154241293,30.2190732796596,27.7650612563156,26.5682136542881,..
Bhutan,BTN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,72.4243466011521,72.2332063042354,72.0070780161693,71.8471830099444,71.5735810991139,71.1847074336871,70.9271485561231,70.6628007182853,70.3690015686468,69.5286168521463,68.8357112108726,68.2268016800124,67.5410654728995,66.3140086423127,65.0451426629292,62.80331836597,61.9058335610603,60.5776457085358,58.8251051487477,57.1915016213367,57.0915924622704,58.1040509466182,56.3443808376017,56.6509554650629,57.9854806714064,56.803070420194,55.4894531238535,53.9999941989135,51.1256449424759,49.9154100965877,49.8590335175701,43.9557793284415,43.8136628392887,..
Bhutan,BTN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,5.21754806684499,5.27047638084395,5.27149699139172,5.33546728047618,5.3363429517481,5.47457368652392,5.47270637892538,5.54421147813093,5.54118313745781,5.94475357710652,6.28382325810221,6.50412225275743,6.66143501756764,7.34146822445103,7.61822397356386,7.54721924730866,6.71639151891205,6.38051664229675,6.45117588013966,6.36765418022889,8.74453144212057,8.08000789105413,10.9581199156372,10.8222332512323,9.66114564045004,10.57638649775,11.6633452395977,13.0565054834771,15.4471067052653,14.8591439975373,15.6087419502054,15.23974545988,15.2549085158088,..
Bhutan,BTN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,22.3581053320029,22.4963173149206,22.7209735883466,22.8177992770954,23.0905282965952,23.340718879789,23.6001450649515,23.7929878035838,24.0894046533783,24.5266295707472,24.8808498862309,25.2690760672301,25.7974995095329,26.3445231332362,27.336633363507,29.6494623867213,31.3777749200276,33.0418376491675,34.7237189711126,36.4408441984344,34.1635724976699,33.8159411623276,32.6974992467611,32.5268112837048,32.3530735780031,32.620543082056,32.8469081378387,32.9435003176095,33.4272483522588,35.225445905875,34.5322245322245,40.8044752116785,40.9314286449025,..
Bhutan,BTN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,70.576,70.483,70.396,70.316,70.249,70.191,70.145,70.112,70.097,69.995,69.808,69.648,69.519,69.425,69.373,69.389,69.47,69.566,69.646,69.7,68.15,67.41,64.4,65.3,62.61,63.14,62.961,62.782,62.603,66.364,67.827,69.094,63.094,64.994,64.927
Bhutan,BTN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,31.6107341048256,30.1666915925111,30.4929952537847,28.5904625577109,30.3900623434788,27.8478298867802,27.1774271052571,27.2914789766781,25.8386775141367,24.1399748469604,21.6206028723141,20.8835885609201,20.8199814492499,19.7868423892498,19.3785149554207,18.0339346830792,17.3412992346729,14.9062410213406,14.4876928759977,14.005454995288,12.4128589085858,11.7996340684854,11.5729895404182,11.8526302024073,12.0637822518234,11.9950705237237,12.0023717627001,12.9297924309236,13.5509200273648,12.9339528096718,15.7030755775369,15.7947840212102,14.6710119418684,..,..
Bhutan,BTN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.2395503573989,26.0682203497839,28.111385073919,29.9427206172835,30.0293516616447,34.0376082291151,34.0803542802583,33.7665795255564,32.9264502907497,36.1222941756292,33.3183174679356,35.4249844481953,35.7295816748361,36.1445809474928,34.5745128686706,34.0427943524964,35.6000595350092,41.6218746913227,40.8156244643724,39.4589101877082,39.324930531664,37.4178826123075,38.212691242567,38.8444854036153,37.6449550502899,38.4680946288235,38.4489964379149,39.0388793568182,35.2652134465773,33.0939030359069,31.7909765444329,31.6232724117457,31.8248447349295,..,..
Bhutan,BTN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.02901620735497,8.85550446179326,9.16506614118743,9.21587614160329,9.50823165765474,10.7558042664189,11.7070545337594,10.220479028216,9.55333540232096,9.05541356934488,7.60959211665714,7.81862574908972,6.93163570422966,6.67968325756201,6.70662265882652,6.59480901853626,7.05842839795033,7.56022392202986,7.79996519295409,7.57762143820503,7.8773604546849,7.42869936332201,7.95902921132288,7.50187951394696,7.40898615683305,7.31166066657089,6.81082961745625,6.90939676067842,8.74705663689415,6.13116671407201,4.92917104172725,7.22418276349328,8.72709228683948,..,..
Bhutan,BTN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,40.4893462970522,40.8555988097591,38.568942793617,38.7820316996788,35.2602553632966,34.314044812224,35.4029065810325,34.9859090216537,37.593916322832,36.1256939110001,42.1566663693147,40.7807194999074,39.1970368965385,39.7682589472703,40.8895511836735,42.9950210131867,42.6160321828383,39.530074582945,40.7035555813489,42.7819265616631,43.0053074578525,44.7529435752513,42.3928113810826,42.4570483264113,43.0401099692799,43.7448391035289,43.4015603733637,43.2393188033314,45.6144367287778,49.6273581705427,49.9816377938605,50.1791654637987,51.1967943448639,..,..
Bhutan,BTN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,812.671325538642,795.191843708186,863.463896126707,917.291293474134,963.016574811426,1043.38748999705,1099.85817853784,1138.39922383557,1182.9878113352,1248.61600819794,1259.62376434566,1321.09878328869,1427.25693198024,1506.41527569643,1552.7391509344,1632.021693912,1701.11878238422,1952.25734668794,2017.76018816244,2148.56480306587,2378.72810818592,2552.48871081346,2654.7479890751,2671.07460167268,2797.81883896042,2954.04081973327,3173.36773176318,3211.80903329561,3300.55006453134,3467.3859894972,3092.12428419388,3206.20367057183,3349.73309611324,..,..
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.3831179126517,-0.407875610859293,4.60089119051578,1.98636659615683,4.95150369162816,7.07411741829327,5.56517289133629,5.37383857801123,5.91403092946305,7.98397171920588,3.35506838620374,7.32837445197929,10.443779542161,7.7865605359426,5.15725725627645,6.93507146649723,5.6408052649745,16.1047836486158,4.52944869181806,7.66749240307551,11.9318739003886,8.48925846151491,5.164820108181,1.73634039690423,5.88108549131117,6.66080134005369,8.47594335542423,2.08684525771005,3.50187183723874,5.75514850618227,-10.2183974073689,4.42136740220592,5.21386781145085,..,..
Bhutan,BTN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,24.6749801635742,28.1778202056885,31.5091094970703,34.7675018310547,..,..,..,44.0077285766602,46.4466590881348,50.2341995239258,53.492000579834,58.5107192993164,62.8563690185547,66.87548828125,71.9950332641602,76.5527572631836,84.0441970825195,85.1941909790039,85.6835174560547,86.6147003173828,87.5288467407227,..,..,90.8035788154924,89.9895493944796,..,..
Bhutan,BTN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,2.77209997177124,..,..,..,..,..,4.86986017227173,5.1098198890686,5.53646993637085,6.57383012771606,6.29070997238159,6.57141065597534,7.69609975814819,7.59584522247314,10.3402395248413,..,..,..,14.7713375091553,14.8788833618164,15.9078016281128,16.850284576416,17.706148147583,17.5290336608887,15.0250902175903,..
Bhutan,BTN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53,..,..,..,..,..,..,55,..,..,..,..,67,..,..,..,..,72.0999984741211,..,..
Bhutan,BTN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.8570301973124,32.4271872410223,39.9853761229255,41.0868079846613,48.9149717328521,44.7169159640622,37.4597045608218,27.2132660409736,31.3105533972852,35.2474105213207,54.0420474077414,61.3891806428222,68.5694487644125,66.860297997122,67.7331934324244,61.2151499544783,47.8076929499924,42.9183614516456,44.1634785286925,50.189271152596,62.9334525354206,68.2199910305574,69.4487268416528,64.0143242321624,56.5119543969274,56.431110450097,56.3993877458107,54.1677690263441,54.0155173693854,46.0853579383855,39.0705723534632,44.38859602619,55.7788293059761,..,..
Bhutan,BTN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,31.2,40.2,44.1,41.1,51.9,59.8,59.7,71.8,67.6,71.5,73.3,81.8,91.5,87.4,91.4,95.4,99.3,97.7,100,100,100,100,100,100,..
Bhutan,BTN,Trade (% of GDP),NE.TRD.GNFS.ZS,61.2162874391515,75.9729858132023,91.7608375674865,78.7559933474217,72.1007793556435,83.8829086495551,84.629491433895,85.2114372285036,85.5831350923996,85.866205982457,74.0264971104432,71.0945747295588,70.2833172005966,72.8499006593611,89.0605518004294,97.7434135429344,108.157794891125,106.929022415,101.954235669521,101.559411565244,105.010666754365,102.795600232875,94.0450271560529,95.0525382989875,87.9342561535044,89.6391604302477,76.3847528914639,76.7884016654277,79.7397203478125,76.123516713179,71.8303510017133,77.5824483207755,85.5712165497647,..,..
Bhutan,BTN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.9616719301099,33.4596753116132,33.3950994352653,32.859302834155,30.875962913691,39.4058307240615,37.0068223521095,37.3014697549024,34.3296793518192,32.6549090148802,28.0014111590781,25.2417137581544,22.9202319620156,24.3568394131845,29.6518401624113,36.4043942963452,51.8129303116649,52.3571269654224,46.598977305103,42.46629308784,39.3870452803126,37.9232018845135,35.788109796937,37.434365976838,34.189341370886,31.5360909677341,27.1228339469442,28.4464080403722,29.1897191951567,31.4575032893846,28.0656355062547,29.1987407099801,25.4988399719131,..,..
Bhutan,BTN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7514397285943,0.126757285150394,0.215969979129734,0.137310610162976,8.75610659565705E-05,0.0230326501174942,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,78.540668750197,78.3179813318234,78.3022648171931,78.7051241558754,78.3473804610269,77.5581933541862,77.0081514166234,76.3003608569722,75.5027225109286,73.4763220593232,68.933790085327,67.2282926056548,65.7200500435369,63.7336789340236,62.0826849738487,60.1009929646535,58.126964802788,55.9205960622976,58.0385730715641,54.7856798406129,56.5476630140463,53.2010003519579,49.5226721883959,45.9960130946944,42.4684239936853,37.5402584614318,38.2063781845988,39.0376687862331,39.8680952024775,36.8999777254893,37.131576512332,36.6562918993572,36.0065668874322,..
Cambodia,KHM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,4.3788596780336,4.44643870299662,4.49991489661406,4.26035384299157,4.40882179522105,4.84786495321034,5.29833180080978,5.76341203772502,6.90143761173371,8.53602209476915,11.000973652816,11.5477600145748,12.0514256492844,12.7503625620735,13.2177967540802,14.0002053125118,14.720388837452,15.6742890058622,15.6234882346895,15.9732767108769,16.471808310523,17.7336068252256,19.2826702989048,23.7681169843844,24.9213742500313,25.7634199242298,25.4908985208948,24.9609526125579,24.4731389759704,25.1450590528134,26.4144002477821,26.4716140607502,26.9141545646916,..
Cambodia,KHM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,17.0804715717694,17.2355517799932,17.1978202861928,17.034522001133,17.243797743752,17.5939416926035,17.6935167825668,17.9362271053028,17.5958398773377,17.9876558459077,20.0652531861193,21.2239473797704,22.2285243071788,23.5159585039029,24.6995033629711,25.8988017228348,27.1526603434994,28.405128842149,26.3379386937464,29.2410557377919,26.9805286754306,29.0654048145685,31.1946575126993,30.2358699209212,32.6102017562834,36.6963216143384,36.3027345001885,36.001378601209,35.6587658215521,37.9549632216973,36.4540232398859,36.8720940398925,37.0792785478762,..
Cambodia,KHM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,80.195,80.148,80.122,80.139,80.744,80.658,80.616,80.594,80.561,80.432,80.429,80.426,80.423,80.42,80.624,80.826,81.027,81.226,78.939,82.016,84.751,85.439,82.988,80.219,80.293,79.603,81.735,81.409,81.916,82.426,82.238,79.51,80.017,79.987,79.975
Cambodia,KHM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,45.2943821816409,45.5577095437597,47.7245602129901,44.4630795625178,44.4472126770339,44.4799589633803,40.903852994265,35.5277357364566,32.9653772534886,29.6110046760937,29.4743795697528,26.6286627547039,27.4457888917427,26.2857429362019,25.4656283422573,28.0340869915092,28.0893239418879,27.8742916555508,28.0358544598065,26.7953499375283,24.447155140413,22.1938152404445,20.1408488554582,18.9079815555917,17.8681771583586,16.4979479082228,15.4385065177157,17.0396522911435,16.9044143710096,16.5440859884848,17.0784472455351,..
Cambodia,KHM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..,..,..,12.6462429891696,13.7227155633242,14.26204476065,14.988565801564,16.3857369937735,16.7090818114912,18.0398264256172,21.6455986512559,23.2646257907737,25.3793058382166,26.3428745441044,27.6802685813967,27.4192470160455,29.0700225848228,28.1400350776131,26.0495966887473,25.5665162922046,26.0088985136981,26.6606926732023,27.6110297650086,28.9581198037895,29.9169916479613,31.4639051712341,33.0562094608004,34.2980809169165,36.8714237524226,39.0455946521572,37.4576122779361,40.3205085730071,40.8649626222158,40.5173741615592,..
Cambodia,KHM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,8.61722449730602,8.85380604648524,9.14556684183844,10.0953294388463,11.6394673783422,12.6611557433598,13.1969598109422,15.8261662510115,17.2541894040738,18.9154863158961,19.8968986028874,21.2194689273508,20.7794318646994,22.0996133735908,21.2708661128182,19.6900110312326,19.0921648734407,19.6933673443391,20.5921067908236,20.9212544909796,21.6035358243074,21.7999725120974,22.4571002060738,22.7340356176555,23.1551231795313,23.5663927875165,24.6156471977013,23.9980719281973,26.653916852434,27.1223298665315,26.3329383959453,..
Cambodia,KHM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..,..,..,39.4239678569411,36.2557496302954,34.1915817554512,35.9810694223313,35.0877626951943,34.8040317435791,35.4418475117996,36.7145633549895,38.0576690261835,38.9991210756479,38.7302502795091,39.4440355684958,39.3541365970232,39.1127580064829,39.1671077567889,39.4864614805622,39.7876010219043,39.7207719064236,39.0826288683331,39.4003358287519,40.4061547515332,41.6886643787156,42.2063048789912,41.7636314521345,41.4183127540152,40.2202510794724,39.1377249484506,39.1436352494164,36.4869248742341,36.3854761335897,36.1518032053909,..
Cambodia,KHM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,824.051655825488,850.610221172946,862.478030888085,845.382004292362,513.967147968351,520.926883186259,511.670349596777,496.770551311204,499.016649050995,552.901492232515,598.561915252147,632.833573980849,662.188341283454,719.333494240509,775.847139030978,866.340290123209,947.065220050691,1030.23117620792,1090.57475806147,1117.25834194514,1155.85236856699,1221.38839852454,1295.25271477893,1376.29557595926,1464.53115866927,1547.32010444393,1645.46671578126,1753.93530504662,1884.28374817086,2008.32094006706,1908.63427518336,1938.76436741728,2010.76673658328,2083.59301849948,..
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.16231184838939,7.59129793852107,7.01753837781436,4.0983708045076,-34.8086387738366,9.9034689010937,5.89750560672985,4.00662107898123,4.68163210424244,12.7053811379871,9.99358032294626,7.38971065070517,6.26507280509637,10.2836813071691,9.45769481103929,13.3033338358455,10.9433600681694,10.398458101201,7.47636606631011,4.07477850599065,5.07691843229247,7.28665813879552,7.65025657870362,7.8574997554252,8.00032074618566,7.20703472529512,7.90550116130704,8.07503915535979,8.77622376224463,7.93695013588524,-3.55572193406549,3.08984284148661,5.10336888677125,4.96006658918908,..
Cambodia,KHM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,31.7339096069336,..,..,..,..,..,..,18.5108890533447,17.792610168457,19.0743503570557,20.9672603607178,24.6961307525635,28.7237606048584,31.9804706573486,..,40.7451095581055,43.9667510986328,47.020809173584,..,..,..,..,..,..,..,..,49.1536193243565,51.3683197808165,52.3081059868316,54.835750579834,57.9598846864777,58.7424032681922,60.0614252117159,..
